_id	drug_pubchem_cid	disease_umls	drug_name	disease_name	status	date
AUFUWRKPQLGTGF-FMKGYKFTSA-N	PUBCHEM.COMPOUND:20058	UMLS:C0032343	uridine triacetate	Poisoning	Designated/Approved	2009-05-01
AUFUWRKPQLGTGF-FMKGYKFTSA-N	PUBCHEM.COMPOUND:20058	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUFUWRKPQLGTGF-QRMSVCKNSA-N	PUBCHEM.COMPOUND:60004399	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUFUWRKPQLGTGF-RWDKGTSBSA-N	PUBCHEM.COMPOUND:44629990	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUFUWRKPQLGTGF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:254731	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUFUWRKPQLGTGF-ZRJCITRHSA-N	PUBCHEM.COMPOUND:6547277	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUFUWRKPQLGTGF-ZZVYKPCYSA-N	PUBCHEM.COMPOUND:990800	UMLS:C0751651	2',3',5'-tri-o-acetyluridine	Mitochondrial disease	Designated/Withdrawn	2003-01-13
AUGCSOFQTDKPSO-RGVLZGJSSA-N	PUBCHEM.COMPOUND:16117309	UMLS:C2239176	Ivaltinostat	HEPATOCELLULAR CARCINOMA	Designated	2020-08-21
AUGCSOFQTDKPSO-RGVLZGJSSA-N	PUBCHEM.COMPOUND:16117309	UMLS:C0023467	Ivaltinostat	Acute myeloid leukemia	Designated	2021-01-08
AUJRCFUBUPVWSZ-BQWBZISASA-N	PUBCHEM.COMPOUND:57417071	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJRCFUBUPVWSZ-JMYRMHIVSA-M	PUBCHEM.COMPOUND:124081048	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJRCFUBUPVWSZ-UHFFFAOYSA-M	PUBCHEM.COMPOUND:24199313	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJRCFUBUPVWSZ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:6333901	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJRCFUBUPVWSZ-XTZHGVARSA-M	PUBCHEM.COMPOUND:6918453	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJRCFUBUPVWSZ-XTZHGVARSA-M	PUBCHEM.COMPOUND:6918453	UMLS:C0013370	auranofin	amebiasis	Designated	2010-04-30
AUJXLBOHYWTPFV-BLWRDSOESA-N	PUBCHEM.COMPOUND:138402870	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-BLWRDSOESA-N	PUBCHEM.COMPOUND:138402870	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-CVLRASHMSA-N	PUBCHEM.COMPOUND:458034	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-CVLRASHMSA-N	PUBCHEM.COMPOUND:458034	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-LDUXBRJQSA-N	PUBCHEM.COMPOUND:91826096	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-LDUXBRJQSA-N	PUBCHEM.COMPOUND:91826096	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-MADNPERPSA-N	PUBCHEM.COMPOUND:6917949	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-MADNPERPSA-N	PUBCHEM.COMPOUND:6917949	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-MXGHYKICSA-N	PUBCHEM.COMPOUND:23724556	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-MXGHYKICSA-N	PUBCHEM.COMPOUND:23724556	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-RQLJINDISA-N	PUBCHEM.COMPOUND:44448250	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-RQLJINDISA-N	PUBCHEM.COMPOUND:44448250	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3197	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3197	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-UJILECMYSA-N	PUBCHEM.COMPOUND:134692670	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUJXLBOHYWTPFV-UJILECMYSA-N	PUBCHEM.COMPOUND:134692670	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-VITLIGDRSA-N	PUBCHEM.COMPOUND:6857732	UMLS:C0018133	echinomycin	Graft-Versus-Host Disease	Designated	2017-01-05
AUJXLBOHYWTPFV-VITLIGDRSA-N	PUBCHEM.COMPOUND:6857732	UMLS:C0023467	echinomycin	Acute myeloid leukemia	Designated	2015-05-21
AUODDLQVRAJAJM-CTEDBMRYSA-N	PUBCHEM.COMPOUND:16219133	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-DOPPNGDLSA-N	PUBCHEM.COMPOUND:137705122	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-FWTPQNFYSA-N	PUBCHEM.COMPOUND:46738091	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-GQYOKNPUSA-N	PUBCHEM.COMPOUND:441204	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-KBTFJHITSA-N	PUBCHEM.COMPOUND:46781040	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-OKBXBIFFSA-N	PUBCHEM.COMPOUND:134693959	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-PIPVPTKYSA-N	PUBCHEM.COMPOUND:134129519	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-PTTDBYGSSA-N	PUBCHEM.COMPOUND:6419884	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-SVLAMSDMSA-N	PUBCHEM.COMPOUND:5702025	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-UHFFFAOYSA-N	PUBCHEM.COMPOUND:21872021	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-VSPYWEHYSA-N	PUBCHEM.COMPOUND:75534857	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-XJQDNNTCSA-N	PUBCHEM.COMPOUND:16051951	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-XNQAQEGKSA-N	PUBCHEM.COMPOUND:44629924	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AUODDLQVRAJAJM-ZSHBVFQLSA-N	PUBCHEM.COMPOUND:86222708	UMLS:C0036202	Clindamycin hydrochloride	Sarcoidosis	Designated	2006-08-09
AURFZBICLPNKBZ-FFWOKMQNSA-N	PUBCHEM.COMPOUND:134688930	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-FFWOKMQNSA-N	PUBCHEM.COMPOUND:134688930	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-FZCSVUEKSA-N	PUBCHEM.COMPOUND:92787	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-FZCSVUEKSA-N	PUBCHEM.COMPOUND:92787	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-JITSNLRCSA-N	PUBCHEM.COMPOUND:21139953	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-JITSNLRCSA-N	PUBCHEM.COMPOUND:21139953	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-JMTGGFPBSA-N	PUBCHEM.COMPOUND:22833567	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-JMTGGFPBSA-N	PUBCHEM.COMPOUND:22833567	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-LOPWJTSLSA-N	PUBCHEM.COMPOUND:9883500	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-LOPWJTSLSA-N	PUBCHEM.COMPOUND:9883500	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-MHPDUSGUSA-N	PUBCHEM.COMPOUND:6708605	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-MHPDUSGUSA-N	PUBCHEM.COMPOUND:6708605	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-SRJHXTLLSA-N	PUBCHEM.COMPOUND:104881	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-SRJHXTLLSA-N	PUBCHEM.COMPOUND:104881	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-SUZPBREPSA-N	PUBCHEM.COMPOUND:16760287	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-SUZPBREPSA-N	PUBCHEM.COMPOUND:16760287	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-SYBPFIFISA-N	PUBCHEM.COMPOUND:92786	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-SYBPFIFISA-N	PUBCHEM.COMPOUND:92786	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:262961	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AURFZBICLPNKBZ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:262961	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-YZRLXODZSA-N	PUBCHEM.COMPOUND:31402	UMLS:C0028064	allopregnanolone	neimann-pick disease	Designated/Withdrawn	2013-07-12
AURFZBICLPNKBZ-YZRLXODZSA-N	PUBCHEM.COMPOUND:31402	UMLS:C0038220	allopregnanolone	Status Epilepticus	Designated	2014-04-20
AVAACINZEOAHHE-VFZPANTDSA-N	PUBCHEM.COMPOUND:73303	UMLS:C0010674	Doripenem	Cystic Fibrosis	Designated	2004-07-16
AVAACINZEOAHHE-VFZPANTDSA-N	PUBCHEM.COMPOUND:73303	UMLS:C0009450	Doripenem	Infection	Designated	2004-07-16
AXRCEOKUDYDWLF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:176167	UMLS:C1332201	enzastaurin	Diffuse Large B-Cell Lymphoma	Designated	2009-03-04
AXRCEOKUDYDWLF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:176167	UMLS:C0017636	Enzastaurin	Glioblastoma multiforme	Designated	2005-09-19
AXSPHUWXYSZPBG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:55361	UMLS:C3495801	gusperimus trihydrochloride	Wegener's Granulomatosis	Designated	2011-06-29
AYFVYJQAPQTCCC-GBXIJSLDSA-N	PUBCHEM.COMPOUND:6288	UMLS:C0037771	L-threonine	spastic paraparesis	Designated/Withdrawn	1992-07-24
AYFVYJQAPQTCCC-GBXIJSLDSA-N	PUBCHEM.COMPOUND:6288	UMLS:C0002736	L-threonine	Amyotrophic Lateral Sclerosis	Designated/Withdrawn	1989-02-06
AYFVYJQAPQTCCC-GBXIJSLDSA-N	PUBCHEM.COMPOUND:6288	UMLS:C0026838	L-threonine	Spasticity	Designated/Withdrawn	1992-07-24
AYUNIORJHRXIBJ-TXHRRWQRSA-N	PUBCHEM.COMPOUND:6505803	UMLS:C0026764	Tanespimycin	Multiple Myeloma	Designated	2004-09-09
AZSRSNUQCUDCGG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:118607832	UMLS:C3539721	mobocertinib	Non-Small Cell Lung Cancer	Designated	2019-12-17
BCFGMOOMADDAQU-UHFFFAOYSA-N	PUBCHEM.COMPOUND:208908	UMLS:C0024623	lapatinib	Gastric Cancer	Designated/Withdrawn	2009-05-29
BDZCLIOURDFSFQ-HAZZGOGXSA-N	PUBCHEM.COMPOUND:16219293	UMLS:C0038819	dantrolene sodium	Heat Stroke	Designated	2012-09-25
BDZCLIOURDFSFQ-HAZZGOGXSA-N	PUBCHEM.COMPOUND:16219293	UMLS:C0027849	Dantrolene sodium	Neuroleptic Malignant Syndrome	Designated/Withdrawn	1987-12-14
BDZCLIOURDFSFQ-HAZZGOGXSA-N	PUBCHEM.COMPOUND:16219293	UMLS:C0043207	dantrolene sodium	Wolfram Syndrome	Designated	2016-02-17
BENFXAYNYRLAIU-QSVFAHTRSA-N	PUBCHEM.COMPOUND:72081	UMLS:C0019212	terlipressin	Hepatorenal Syndrome	Designated	2004-10-29
BENFXAYNYRLAIU-QSVFAHTRSA-N	PUBCHEM.COMPOUND:72081	UMLS:C0003962	terlipressin	Ascites	Designated	2016-09-08
BENFXAYNYRLAIU-QSVFAHTRSA-N	PUBCHEM.COMPOUND:72081	UMLS:C0014867	Terlipressin	Esophageal Varices	Designated	1986-03-06
BENFXAYNYRLAIU-QSVFAHTRSA-N	PUBCHEM.COMPOUND:72081	UMLS:C0019212	terlipressin	Hepatorenal Syndrome	Designated	2018-11-21
BEZZFPOZAYTVHN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:40854	UMLS:C0010678	oxfendazole	Cysticercosis	Designated	2017-08-07
BEZZFPOZAYTVHN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:40854	UMLS:C0338437	oxfendazole	Neurocysticercosis	Designated	2014-07-14
BEZZFPOZAYTVHN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:40854	UMLS:C0010678	oxfendazole	Cysticercosis	Designated	2014-07-14
BFENHEAPFWQJFL-BTJKTKAUSA-N	PUBCHEM.COMPOUND:131801100	UMLS:C0009324	filgotinib maleate	Ulcerative Colitis	Designated	2017-10-05
BFENHEAPFWQJFL-BTJKTKAUSA-N	PUBCHEM.COMPOUND:131801100	UMLS:C2931173	filgotinib maleate	Pediatric ulcerative colitis	Designated	2017-10-05
BFENHEAPFWQJFL-BTJKTKAUSA-N	PUBCHEM.COMPOUND:131801100	UMLS:C2931133	filgotinib maleate	Pediatric Crohn's disease	Designated	2017-07-18
BFSMGDJOXZAERB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44462760	UMLS:C3539721	dabrafenib	Non-Small Cell Lung Cancer	Designated	2014-10-20
BFSMGDJOXZAERB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44462760	UMLS:C0555198	dabrafenib	Malignant Glioma	Designated	2016-02-08
BFSMGDJOXZAERB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44462760	UMLS:C0025202	dabrafenib	melanoma	Designated/Approved	2011-01-12
BFYIZQONLCFLEV-DAELLWKTSA-N	PUBCHEM.COMPOUND:60198	UMLS:C0012634	Exemestane	Disease	Designated/Approved	1991-09-19
BFYIZQONLCFLEV-DAELLWKTSA-N	PUBCHEM.COMPOUND:60198	UMLS:C0678222	Exemestane	Breast cancer	Designated/Approved	1991-09-19
BGLPECHZZQDNCD-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44595079	UMLS:C0079774	cerdulatinib	Peripheral T-Cell Lymphoma	Designated	2018-09-21
BHLXTPHDSZUFHR-UHFFFAOYSA-N	PUBCHEM.COMPOUND:155815	UMLS:C0037379	Varespladib	Snakebite	Designated	2019-03-25
BIFMNMPSIYHKDN-FJXQXJEOSA-N	PUBCHEM.COMPOUND:6918223	UMLS:C0878544	dexrazoxane hydrochloride	Cardiomyopathy	Designated	2014-08-19
BIIVYFLTOXDAOV-YVEFUNNKSA-N	PUBCHEM.COMPOUND:5287969	UMLS:C0023486	Alvocidib	Prolymphocytic Leukemia	Designated	2007-04-13
BIIVYFLTOXDAOV-YVEFUNNKSA-N	PUBCHEM.COMPOUND:5287969	UMLS:C0023434	Alvocidib	B-cell chronic lymphocytic leukemia	Designated	2007-04-13
BIIVYFLTOXDAOV-YVEFUNNKSA-N	PUBCHEM.COMPOUND:5287969	UMLS:C0023467	alvocidib	Acute myeloid leukemia	Designated	2014-04-21
BIXBBIPTYBJTRY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:68791	UMLS:C0860594	Imexon	Metastatic malignant melanoma	Designated/Withdrawn	2001-08-03
BIXBBIPTYBJTRY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:68791	UMLS:C4721610	imexon	Ovarian Cancer	Designated	2005-08-12
BIXBBIPTYBJTRY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:68791	UMLS:C0026764	Imexon	Multiple Myeloma	Designated	1996-11-08
BIXBBIPTYBJTRY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:68791	UMLS:C0281361	Imexon	Pancreatic adenocarcinoma	Designated/Withdrawn	2003-11-01
BJNLLBUOHPVGFT-CAYRISATSA-N	PUBCHEM.COMPOUND:133065662	UMLS:C0038172	teicoplanin	Staphylococcus aureus	Designated	2018-05-24
BJNLLBUOHPVGFT-CAYRISATSA-N	PUBCHEM.COMPOUND:133065662	UMLS:C3714514	teicoplanin	Infections	Designated	2018-05-24
BJNLLBUOHPVGFT-CAYRISATSA-N	PUBCHEM.COMPOUND:133065662	UMLS:C0010674	teicoplanin	Cystic Fibrosis	Designated	2018-05-24
BKBBTCORRZMASO-ZOWNYOTGSA-M	PUBCHEM.COMPOUND:24906323	UMLS:C0029463	Methotrexate sodium	Osteogenic sarcoma	Designated/Approved	1985-10-21
BKBBTCORRZMASO-ZOWNYOTGSA-M	PUBCHEM.COMPOUND:24906323	UMLS:C0029463	Methotrexate sodium	Osteogenic sarcoma	Designated/Approved	1985-10-21
BKCJZNIZRWYHBN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:100427	UMLS:C1261473	Palifosfamide	Soft Tissue Sarcomas	Designated/Withdrawn	2008-05-05
BKEMVGVBBDMHKL-VYFXDUNUSA-N	PUBCHEM.COMPOUND:56927879	UMLS:C0342543	Histrelin acetate	Central Precocious Puberty	Designated/Approved	1988-08-10
BKJIXTWSNXCKJH-UHFFFAOYSA-N	PUBCHEM.COMPOUND:300471	UMLS:C0278883	Elesclomol	Metastatic melanoma	Designated	2007-12-18
BKRGVLQUQGGVSM-KBXCAEBGSA-N	PUBCHEM.COMPOUND:28864	UMLS:C3203102	lisuride	PULMONARY ARTERIAL HYPERTENSION	Designated	2013-01-17
BKXVVCILCIUCLG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54900	UMLS:C0039445	raloxifene hydrochloride	hereditary hemorrhagic telangiectasia	Designated	2010-08-20
BLMPQMFVWMYDKT-NZTKNTHTSA-N	PUBCHEM.COMPOUND:11556711	UMLS:C0026764	carfilzomib	Multiple Myeloma	Designated/Approved	2008-01-18
BLMPQMFVWMYDKT-NZTKNTHTSA-N	PUBCHEM.COMPOUND:11556711	UMLS:C0026764	carfilzomib	Multiple Myeloma	Designated/Approved	2008-01-18
BLMPQMFVWMYDKT-NZTKNTHTSA-N	PUBCHEM.COMPOUND:11556711	UMLS:C0023449	carfilzomib	Acute lymphoblastic leukemia	Designated	2021-01-21
BLPUOQGPBJPXRL-FNORWQNLSA-N	PUBCHEM.COMPOUND:641115	UMLS:C0014549	Antiepilepsirine	Tonic-Clonic Epilepsy	Designated	1989-03-23
BLPUOQGPBJPXRL-FNORWQNLSA-N	PUBCHEM.COMPOUND:641115	UMLS:C3826394	Antiepilepsirine	Epilepsy in children	Designated	1989-03-23
BLXXJMDCKKHMKV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4409	UMLS:C3495559	nabumetone	Juvenile rheumatoid arthritis	Designated	2008-05-05
BMGQWWVMWDBQGC-IIFHNQTCSA-N	PUBCHEM.COMPOUND:9829523	UMLS:C0023467	midostaurin	Acute myeloid leukemia	Designated/Approved	2009-07-07
BMGQWWVMWDBQGC-IIFHNQTCSA-N	PUBCHEM.COMPOUND:9829523	UMLS:C0024899	midostaurin	Mastocytosis	Designated/Approved	2010-04-30
BMKDZUISNHGIBY-ZETCQYMHSA-N	PUBCHEM.COMPOUND:71384	UMLS:C0015376	dexrazoxane	Extravasation	Designated/Approved	2004-03-25
BMKDZUISNHGIBY-ZETCQYMHSA-N	PUBCHEM.COMPOUND:71384	UMLS:C0878544	Dexrazoxane	Cardiomyopathy	Designated/Approved	1991-12-17
BMLMGCPTLHPWPY-REOHCLBHSA-N	PUBCHEM.COMPOUND:72390	UMLS:C0035222	L-2-oxothiazolidine-4-carboxylic acid	ADULT RESPIRATORY DISTRESS SYNDROME	Designated	1994-06-14
BMLMGCPTLHPWPY-REOHCLBHSA-N	PUBCHEM.COMPOUND:72390	UMLS:C0002736	L-2-oxothiazolidine-4-carboxylic acid	Amyotrophic Lateral Sclerosis	Designated	1996-07-30
BMLMGCPTLHPWPY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:65272	UMLS:C0002736	L-2-oxothiazolidine-4-carboxylic acid	Amyotrophic Lateral Sclerosis	Designated	1996-07-30
BMLMGCPTLHPWPY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:65272	UMLS:C0035222	L-2-oxothiazolidine-4-carboxylic acid	ADULT RESPIRATORY DISTRESS SYNDROME	Designated	1994-06-14
BNFRJXLZYUTIII-UHFFFAOYSA-N	PUBCHEM.COMPOUND:122335	UMLS:C0678222	efaproxiral	Breast cancer	Designated	2004-07-28
BNFRJXLZYUTIII-UHFFFAOYSA-N	PUBCHEM.COMPOUND:122335	UMLS:C0220650	efaproxiral	brain metastases	Designated	2004-07-28
BNJNAEJASPUJTO-DUOHOMBCSA-N	PUBCHEM.COMPOUND:122706909	UMLS:C0023467	vadastuximab talirine	Acute myeloid leukemia	Designated/Withdrawn	2015-11-10
BNRNXUUZRGQAQC-UHFFFAOYSA-N	PUBCHEM.COMPOUND:135398744	UMLS:C3203102	sildenafil	PULMONARY ARTERIAL HYPERTENSION	Designated	2011-07-28
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0282193	deferasirox	Iron Overload	Designated/Approved	2015-02-24
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0002312	deferasirox	alpha-Thalassemia	Designated/Approved	2015-02-24
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0282193	Deferasirox	Iron Overload	Designated/Approved	2002-11-21
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0002871	Deferasirox	Anemias	Designated/Approved	2002-11-21
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0282193	Deferasirox	Iron Overload	Designated/Approved	2002-11-21
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0002871	Deferasirox	Anemias	Designated/Approved	2002-11-21
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0282193	deferasirox	Iron Overload	Designated/Approved	2015-02-24
BOFQWVMAQOTZIW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:214348	UMLS:C0002312	deferasirox	alpha-Thalassemia	Designated/Approved	2015-02-24
BOIAUNVCOPGNOT-STOTURBNSA-N	PUBCHEM.COMPOUND:71461381	UMLS:C0035372	6'-(R)-Methyl-5-O-(5-amino-5,6-dideoxy-a-L-talofuranosyl)- paromamine sulfate	Rett Syndrome	Designated	2016-11-03
BOWVQLFMWHZBEF-KTKRTIGZSA-N	PUBCHEM.COMPOUND:5283454	UMLS:C0032897	Oleoylethanolamide	Prader-Willi Syndrome	Designated	2017-06-08
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C0017636	temozolomide	Glioblastoma multiforme	Designated	2015-11-25
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C0555198	Temozolomide	High Grade Glioma	Designated/Withdrawn	2004-10-18
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C4684861	temozolomide	Recurrent Malignant Glioma	Designated/Approved	1998-10-05
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C0278883	Temozolomide	Metastatic melanoma	Designated/Withdrawn	1998-10-14
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C4684861	temozolomide	Recurrent Malignant Glioma	Designated/Approved	1998-10-05
BPEGJWRSRHCHSN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5394	UMLS:C0027819	Temozolomide	Neuroblastoma	Designated	2019-08-01
BPKAHTKRCLCHEA-UBFJEZKGSA-N	PUBCHEM.COMPOUND:5281104	UMLS:C0020502	paricalcitol	Hyperparathyroidism	Designated/Approved	2015-10-27
BPRHUIZQVSMCRT-VEUZHWNKSA-N	PUBCHEM.COMPOUND:446157	UMLS:C0020445	rosuvastatin	FAMILIAL HYPERCHOLESTEROLEMIA	Designated/Approved	2014-02-14
BRZYSWJRSDMWLG-CAXSIQPQSA-N	PUBCHEM.COMPOUND:2733531	UMLS:C0013370	Geneticin	amoebiasis	Designated	2005-06-06
BRZYSWJRSDMWLG-DJWUNRQOSA-N	PUBCHEM.COMPOUND:123865	UMLS:C0013370	Geneticin	amoebiasis	Designated	2005-06-06
BRZYSWJRSDMWLG-JRRILZOYSA-N	PUBCHEM.COMPOUND:134688573	UMLS:C0013370	Geneticin	amoebiasis	Designated	2005-06-06
BRZYSWJRSDMWLG-KVXRWBJUSA-N	PUBCHEM.COMPOUND:447379	UMLS:C0013370	Geneticin	amoebiasis	Designated	2005-06-06
